DEPT[M],GAM(NAT),CALIPER[,RES[OHM],RES(16N),DEN(CDL),RES(64N),SANG[DEG,SP[MV]
906.38,167.116,7.29719,175.235,144.593,2.4829,77.1092,0.803148,119.583
906.4,169.881,7.29294,175.237,145.539,2.48392,77.3834,0.803148,119.765
906.42,169.19,7.29294,175.063,145.542,2.48478,77.3843,0.803148,119.766
906.44,165.041,7.29082,173.385,147.521,2.48544,77.5212,0.817652,119.766
906.46,166.424,7.29082,171.355,149.911,2.48547,77.7041,0.754373,119.766
906.48,170.573,7.29153,171.349,152.167,2.48603,77.7046,0.754178,119.766
906.5,171.264,7.29082,170.25,152.174,2.48746,77.8871,0.754178,119.766
906.52,169.881,7.29294,170.073,154.153,2.48976,78.1158,0.754178,119.766
906.54,166.424,7.29294,171.403,155.733,2.49229,78.2077,0.754178,119.766
906.56,162.276,7.29224,171.407,156.457,2.49354,78.208,0.754178,119.503
906.58,158.127,7.29224,173.837,156.459,2.49532,78.3905,0.754178,119.503
906.6,156.744,7.29153,177.546,156.774,2.49764,78.3454,0.746364,119.503
906.62,158.127,7.29153,177.558,156.101,2.49917,78.2541,0.611008,119.503
906.64,159.51,7.29507,182.995,154.434,2.50096,78.2538,0.610594,119.503
906.66,160.893,7.2979,190.706,154.429,2.50209,78.0713,0.610594,119.503
906.68,160.201,7.2887,200.737,151.776,2.50198,77.8882,0.610594,119.503
906.7,153.978,7.2887,200.768,148.799,2.5037,77.5683,0.610594,119.503
906.72,151.213,7.28941,211.933,147.171,2.50614,77.5673,0.610594,120.108
906.74,148.447,7.29436,222.437,147.166,2.50852,77.1567,0.610594,120.11
906.76,142.915,7.29436,229.897,146.399,2.51143,76.8809,0.618377,120.11
906.78,144.298,7.29436,229.897,145.859,2.51413,76.6072,0.64705,120.11
906.8,142.915,7.28658,232.5,145.858,2.516,76.6063,0.647137,120.11
906.82,141.533,7.2979,229.316,145.722,2.51704,76.469,0.647137,120.11
906.84,141.533,7.31346,220.697,145.992,2.51727,76.469,0.647137,120.11
906.86,141.533,7.31346,220.671,147.297,2.51783,76.469,0.647137,120.11
906.88,141.533,7.30143,207.597,147.301,2.51776,76.469,0.647137,119.504
906.9,144.99,7.31629,193.731,149.55,2.51678,76.2865,0.647137,119.503
906.92,150.521,7.31629,182.64,151.716,2.5159,76.1491,0.688354,119.503
906.94,142.915,7.29507,182.606,153.072,2.51539,76.1487,0.552777,119.503
906.96,135.31,7.30851,175.491,153.076,2.51491,76.1031,0.552362,119.503
906.98,129.087,7.31841,171.593,153.301,2.5143,75.9661,0.552362,119.503
907,132.544,7.31841,171.581,152.627,2.51226,76.0113,0.552362,119.503
907.02,131.852,7.317,169.846,151.32,2.50863,76.0114,0.552362,119.503
907.04,136.001,7.31417,169.088,151.316,2.50536,76.0114,0.552362,120.188
907.06,139.458,7.31275,169.78,149.383,2.50235,76.1939,0.552362,120.191
907.08,138.767,7.31275,169.782,147.038,2.49884,76.6507,0.573244,120.191
907.1,144.298,7.31841,171.171,147.031,2.49515,76.6521,0.573308,120.191
907.12,149.83,7.31912,172.563,144.242,2.4911,77.0171,0.553438,120.191
907.14,158.818,7.31841,173.84,141.58,2.4869,77.3375,0.553377,120.191
907.16,157.436,7.31841,173.844,139.638,2.48347,77.6123,0.553377,120.191
907.18,154.67,7.31841,174.423,139.632,2.48004,77.6131,0.553377,120.191
907.2,151.904,7.32407,173.962,138.148,2.47735,77.7043,0.553377,120.191
907.22,156.053,7.32478,173.092,136.884,2.47485,77.8415,0.553377,120.776
907.24,162.967,7.32478,173.09,135.621,2.47123,77.8419,0.577263,120.777
907.26,169.881,7.3269,171.755,135.617,2.46777,77.8419,0.577336,120.777
907.28,176.796,7.32903,170.309,134.717,2.46538,78.0244,0.522083,120.777
907.3,175.413,7.33115,170.305,134.31,2.46399,78.3899,0.521914,120.777
907.32,184.401,7.33115,168.564,134.083,2.46382,78.3911,0.521914,120.777
907.34,188.55,7.33327,166.771,134.083,2.46364,78.7104,0.521914,120.777
907.36,192.699,7.32973,165.377,133.588,2.46277,78.9851,0.521914,120.777
907.38,192.007,7.32973,165.372,133.002,2.46222,79.1685,0.521914,120.676
907.4,192.699,7.32973,164.447,132.281,2.46184,79.169,0.521914,120.676
907.42,189.933,7.32973,163.866,132.278,2.4622,79.3059,0.520333,120.676
907.44,182.327,7.33115,163.632,131.514,2.46336,79.4888,0.501282,120.676
907.46,189.933,7.33115,163.632,130.657,2.46446,79.8087,0.501224,120.676
907.48,193.39,7.33115,163.747,130.654,2.46602,79.8097,0.501224,120.676
907.5,198.922,7.3269,164.731,129.8,2.4664,80.0378,0.501224,120.676
907.52,196.156,7.32337,166.354,128.763,2.46561,80.4947,0.501224,120.676
907.54,199.613,7.32337,166.359,127.455,2.46641,80.9067,0.501224,120.737
907.56,196.847,7.32478,167.921,127.451,2.46775,80.908,0.501224,120.737
907.58,194.082,7.32903,169.603,126.237,2.4684,81.5467,0.467224,120.737
907.6,194.082,7.32124,170.823,125.019,2.46845,82.0049,0.534549,120.737
907.62,190.624,7.32124,170.827,123.981,2.46883,82.0063,0.534756,120.737
907.64,191.316,7.32054,171.463,123.977,2.46899,82.28,0.534756,120.737
907.66,192.007,7.31771,172.101,122.673,2.4701,82.509,0.534756,120.737
907.68,191.316,7.32266,172.103,121.68,2.47183,82.6465,0.534756,120.737
907.7,183.019,7.32266,172.277,121.452,2.47424,82.647,0.534756,120.636
907.72,181.636,7.31983,171.468,121.451,2.47652,82.6926,0.534756,120.636
907.74,180.253,7.32054,170.077,121.676,2.47763,82.784,0.470711,120.636
907.76,176.796,7.31841,170.072,122.083,2.47696,82.8758,0.561509,120.636
907.78,174.721,7.31841,168.395,122.218,2.47609,82.8758,0.561509,120.636
907.8,171.956,7.31912,166.828,122.218,2.47694,82.7845,0.561509,120.636
907.82,169.19,7.32549,165.43,122.128,2.47962,82.8758,0.561509,120.636
907.84,169.19,7.32549,165.43,121.543,2.48105,82.8758,0.561509,120.636
907.86,166.424,7.32832,163.464,121.541,2.48217,82.8758,0.561509,121.261
907.88,167.116,7.32973,160.739,120.327,2.48334,82.967,0.561509,121.263
907.9,167.116,7.32195,158.359,119.109,2.4847,83.241,0.5575,121.263
907.92,162.276,7.32195,158.351,118.7,2.48437,83.5156,0.834631,121.263
907.94,160.893,7.3262,157.31,118.699,2.48376,83.5164,0.835478,121.263
907.96,153.978,7.32478,157.596,118.699,2.48246,83.5621,0.835478,121.263
907.98,151.904,7.32549,158.812,118.609,2.48046,83.5166,0.835478,121.263
908,156.053,7.32549,158.816,118.654,2.47783,83.5164,0.835478,121.263
908.02,159.51,7.32407,160.493,118.654,2.47522,83.6077,0.835478,121.303
908.04,162.967,7.3269,161.655,118.339,2.47419,83.7448,0.835478,121.303
908.06,159.51,7.3262,161.659,117.709,2.47523,83.9278,0.819593,121.303
908.08,160.893,7.3262,160.849,116.402,2.476,83.9283,0.874012,121.303
908.1,158.127,7.32903,157.954,116.398,2.47629,84.0196,0.874179,121.303
908.12,155.361,7.32903,154.532,114.689,2.47557,84.3392,0.874179,121.303
908.14,149.83,7.32903,154.522,112.93,2.47503,84.5227,0.874179,121.303
908.16,158.818,7.32903,153.712,111.395,2.47415,84.5232,0.874179,121.303
908.18,160.893,7.32903,155.098,111.391,2.47251,84.6145,0.874179,121.969
908.2,162.967,7.32973,157.936,110.491,2.47102,84.4779,0.874179,121.971
908.22,164.35,7.33044,157.945,109.769,2.47165,84.4775,0.871102,121.971
908.24,164.35,7.33044,160.548,109.767,2.47244,84.4775,0.871093,121.971
908.26,164.35,7.33186,161.949,109.18,2.47363,84.2486,0.946463,121.971
908.28,164.35,7.33398,161.313,108.236,2.47462,84.0662,0.946463,121.971
908.3,168.498,7.33398,161.311,107.018,2.47532,84.0656,0.946463,121.971
908.32,165.041,7.33186,159.106,107.015,2.47542,83.9741,0.946463,121.971
908.34,165.041,7.32407,155.924,105.98,2.47481,84.0653,0.946463,121.971
908.36,165.733,7.32124,152.733,105.212,2.47358,84.2025,0.946463,121.769
908.38,167.116,7.32124,152.723,105.03,2.47227,84.2029,0.946004,121.769
908.4,168.498,7.32903,150.12,105.03,2.47037,84.2029,0.946003,121.769
908.42,169.881,7.33044,148.608,105.075,2.46867,84.3854,0.892781,121.769
908.44,171.264,7.32549,148.603,105.03,2.46717,84.3403,0.892618,121.769
908.46,167.807,7.32549,147.793,105.03,2.4654,84.3402,0.892618,121.769
908.48,166.424,7.32407,146.807,105.03,2.46426,84.1577,0.892618,121.769
908.5,165.041,7.32407,145.127,105.075,2.46157,84.0659,0.892618,121.769
908.52,166.424,7.3262,145.122,104.94,2.45658,84.0656,0.892618,122.011
908.54,160.893,7.3262,144.08,104.67,2.45137,84.0656,0.892618,122.012
908.56,157.436,7.32761,144.424,104.669,2.44549,84.2937,0.895597,122.012
908.58,153.978,7.3262,146.681,103.994,2.44046,84.5225,0.895606,122.012
908.6,150.521,7.3262,146.688,103.048,2.43634,84.6601,0.895606,122.012
908.62,153.287,7.3262,149.928,103.045,2.43272,84.6605,0.895606,122.012
908.64,158.127,7.3269,152.657,102.055,2.42861,84.7061,0.895606,122.012
908.66,162.967,7.33044,154.285,101.108,2.42456,84.7975,0.895606,122.012
908.68,166.424,7.32761,154.29,100.43,2.42175,84.7978,0.895606,121.79
908.7,167.116,7.32761,155.389,100.428,2.41982,84.6609,0.895606,121.789
908.72,167.807,7.3262,156.144,99.7984,2.4175,84.478,0.897666,121.789
908.74,168.498,7.3269,156.956,99.7964,2.41563,84.2493,0.888571,121.789
908.76,174.03,7.32903,156.959,100.067,2.41479,84.2486,0.888543,121.789
908.78,177.487,7.32903,157.364,100.067,2.4147,84.1574,0.888543,121.789
908.8,176.796,7.32903,156.555,100.472,2.41673,83.8834,0.888543,121.789
908.82,176.104,7.32761,156.553,101.195,2.41977,83.6995,0.888543,121.789
908.84,176.104,7.32832,154.586,101.915,2.42281,83.6995,0.888543,121.688
908.86,179.561,7.32832,151.282,101.917,2.42667,83.4258,0.888543,121.688
908.88,184.401,7.32832,146.818,102.052,2.43018,83.1056,0.88595,121.688
908.9,185.093,7.32549,146.804,101.962,2.43368,82.7852,0.753647,121.688
908.92,184.401,7.32549,142.524,101.962,2.43773,82.7843,0.753241,121.688
908.94,180.944,7.317,140.081,101.962,2.44194,82.1912,0.753241,121.688
908.96,178.87,7.31629,139.668,102.322,2.44588,81.6875,0.753241,121.688
908.98,176.796,7.32054,139.667,102.818,2.44869,81.1841,0.753241,121.688
909,178.87,7.32054,140.824,102.819,2.4513,81.1826,0.753241,122.616
909.02,183.71,7.31841,143.142,103.314,2.45538,80.7263,0.753241,122.619
909.04,186.476,7.31275,146.851,103.495,2.45884,80.36,0.764721,122.619
909.06,183.71,7.31417,146.862,103.316,2.4616,80.3588,0.868315,122.619
909.08,184.401,7.31417,150.854,103.315,2.46397,79.9026,0.868631,122.619
909.1,185.784,7.32124,154.163,102.866,2.4652,79.7187,0.868631,122.619
909.12,187.167,7.32054,154.174,102.1,2.46756,79.4444,0.868631,122.619
909.14,192.007,7.31629,155.678,101.378,2.47114,79.4436,0.868631,122.619
909.16,194.082,7.31629,156.781,101.375,2.47446,79.033,0.868631,123.103
909.18,202.379,7.31629,158.404,101.51,2.47774,78.8036,0.868631,123.104
909.2,210.676,7.31629,158.409,101.871,2.47959,78.4379,0.860142,123.104
909.22,211.367,7.31912,160.723,102.681,2.47989,78.4368,0.860116,123.104
909.24,212.75,7.31912,163.681,102.684,2.48143,78.2087,0.812997,123.104
909.26,207.91,7.31841,166.649,103.676,2.48284,77.7504,0.812853,123.104
909.28,203.07,7.31063,166.649,104.846,2.48459,77.431,0.812853,123.104
909.3,205.144,7.30568,168.327,104.849,2.48549,77.43,0.812853,123.104
909.32,198.922,7.30568,167.868,105.526,2.48476,77.2928,0.812853,122.801
909.34,202.379,7.30639,166.132,105.841,2.48412,77.1103,0.812853,122.801
909.36,205.836,7.31275,166.127,106.246,2.48356,77.0641,0.819351,122.801
909.38,200.996,7.31558,164.218,106.248,2.48248,77.0639,0.819371,122.801
909.4,205.836,7.31558,163.633,106.877,2.48161,77.0639,0.898665,122.801
909.42,211.367,7.32054,164.268,107.644,2.47949,77.0639,0.898909,122.801
909.44,213.442,7.31983,164.27,108.591,2.47589,77.1096,0.898909,122.801
909.46,217.59,7.31983,165.022,108.594,2.47163,77.1097,0.898909,122.801
909.48,210.676,7.317,165.661,109.538,2.4662,77.201,0.898909,122.801
909.5,200.304,7.317,165.663,110.62,2.46197,77.3381,0.898909,122.518
909.52,197.539,7.31841,165.373,111.613,2.4589,77.3385,0.894561,122.517
909.54,194.082,7.31841,164.273,111.616,2.45438,77.2473,0.894548,122.517
909.56,193.39,7.31841,163.171,111.841,2.4499,76.882,0.912759,122.517
909.58,192.699,7.31558,163.167,112.022,2.44601,76.6072,0.912814,122.517
909.6,187.167,7.31558,163.167,112.067,2.44327,76.6063,0.912814,122.517
909.62,185.093,7.31558,164.382,112.067,2.44148,76.3782,0.912814,122.517
909.64,180.944,7.31558,166.469,112.022,2.43991,76.0582,0.912814,122.517
909.66,176.796,7.31417,166.475,111.932,2.43819,75.7378,0.912814,121.005
909.68,179.561,7.31346,168.789,111.932,2.43656,75.7368,0.912814,121
909.7,172.647,7.31346,171.052,111.977,2.43515,75.7368,0.90782,121
909.72,167.116,7.30922,173.199,111.797,2.43398,75.6,0.894982,121
909.74,161.584,7.31488,173.206,111.392,2.43371,75.5083,0.894943,121
909.76,158.818,7.31275,175.817,111.391,2.43429,75.508,0.894943,121
909.78,167.116,7.31275,178.131,110.941,2.43691,75.2343,0.894943,121
909.8,167.116,7.31346,180.047,110.58,2.43953,75.1422,0.894943,121
909.82,167.116,7.31558,180.053,110.398,2.44236,75.0046,0.894943,122.477
909.84,163.658,7.31558,181.152,110.398,2.44629,75.0046,0.894943,122.477
909.86,163.658,7.31558,181.387,110.218,2.45091,75.0959,0.907724,122.477
909.88,163.658,7.31488,181.387,110.128,2.45409,75.5068,0.949368,122.477
909.9,162.967,7.30922,181.04,110.172,2.45611,75.508,0.949495,122.477
909.92,168.498,7.30922,180.461,110.173,2.45763,76.3749,0.949495,122.477
909.94,167.807,7.30639,179.36,110.532,2.45943,77.2443,0.949495,122.477
909.96,166.424,7.31558,179.357,111.298,2.46228,78.2507,0.949495,122.477
909.98,166.424,7.31488,178.605,112.29,2.46602,78.2538,0.949495,122.497
910,169.881,7.31488,178.255,112.293,2.46945,79.44,0.949495,122.497
910.02,169.881,7.31417,177.733,113.327,2.47338,80.4473,0.9387,122.497
910.04,169.881,7.31417,177.732,114.455,2.47735,81.2716,0.87282,122.497
910.06,171.264,7.31346,177.038,115.763,2.48135,81.2741,0.872619,122.497
910.08,162.967,7.31346,175.184,115.767,2.48422,82.0041,0.872619,122.497
910.1,169.19,7.31558,172.228,117.161,2.48722,82.6906,0.872619,122.497
910.12,175.413,7.31134,172.219,118.29,2.48954,83.1033,0.872619,122.497
910.14,178.179,7.30851,170.079,118.293,2.49102,83.1046,0.872619,122.396
910.16,182.327,7.30851,169.32,119.058,2.49157,83.5152,0.872619,122.396
910.18,189.242,7.30851,169.954,119.465,2.49314,83.6077,0.88074,122.396
910.2,196.156,7.30992,169.956,119.601,2.49483,83.608,0.95514,122.396
910.22,193.39,7.31063,171.171,119.601,2.49623,83.3799,0.955369,122.396
910.24,192.699,7.31063,172.853,118.972,2.49683,82.9686,0.955369,122.396
910.26,193.39,7.3078,174.889,117.887,2.49688,82.2809,0.955369,122.396
910.28,194.082,7.3078,174.889,116.808,2.49577,82.2809,0.955369,122.396
910.3,192.007,7.30639,177.376,116.804,2.49454,81.5965,0.955369,121.791
910.32,199.613,7.30639,179.995,116.083,2.49358,80.3588,0.955369,121.789
910.34,198.922,7.31417,179.995,115.498,2.49255,78.8989,0.948364,121.789
910.36,194.773,7.31346,182.251,114.956,2.49111,78.8944,0.851512,121.789
910.38,194.773,7.31346,184.051,114.955,2.49008,77.0239,0.851216,121.789
910.4,195.464,7.31558,184.982,114.415,2.48829,75.0108,0.851216,121.789
910.42,192.007,7.30709,184.985,113.874,2.48725,72.7691,0.851216,121.789
910.44,192.699,7.31983,183.886,112.927,2.48682,72.7623,0.851216,121.789
910.46,189.241,7.31983,180.469,112.925,2.48648,70.9374,0.851216,121.829
910.48,185.784,7.31558,175.311,112.07,2.48569,69.5631,0.851216,121.829
910.5,179.561,7.31488,175.295,111.303,2.4858,68.3727,0.859604,121.829
910.52,178.87,7.31417,171.766,111.3,2.4868,68.3691,0.85963,121.829
910.54,185.093,7.31417,169.904,111.256,2.48808,67.6847,0.870444,121.829
910.56,183.019,7.317,169.956,111.66,2.48871,67.3177,0.870477,121.829
910.58,180.944,7.31629,169.956,112.426,2.4904,67.3166,0.870477,121.829
910.6,183.019,7.30568,171.345,112.428,2.49291,67.3622,0.870477,121.829
910.62,180.253,7.30568,173.2,113.463,2.49387,66.9973,0.870477,121.829
910.64,184.401,7.30497,174.71,114.5,2.49421,66.905,0.870477,122.596
910.66,188.55,7.30851,174.715,114.908,2.49518,66.9047,0.875855,122.598
910.68,187.859,7.31558,174.194,114.91,2.49646,66.8134,0.875871,122.598
910.7,187.859,7.31558,172.457,114.91,2.49832,66.3569,0.795701,122.598
910.72,189.241,7.317,172.452,115,2.49956,66.0362,0.795455,122.598
910.74,190.624,7.31488,171.005,115.405,2.50009,66.0352,0.795455,122.598
910.76,193.39,7.31629,170.711,115.406,2.50114,65.6691,0.795455,122.598
910.78,187.859,7.31629,171.868,116.44,2.5029,65.1672,0.795455,122.598
910.8,187.167,7.317,171.871,117.793,2.50372,64.9832,0.795455,122.296
910.82,186.476,7.31841,173.496,117.797,2.50403,64.9827,0.795455,122.295
910.84,180.944,7.31629,175.289,119.731,2.50475,65.0739,0.79478,122.295
910.86,181.636,7.31629,177.319,121.626,2.50522,65.5304,0.700084,122.295
910.88,178.87,7.31629,177.326,123.476,2.50485,65.9424,0.699795,122.295
910.9,174.721,7.31629,178.598,123.481,2.50383,65.9437,0.699795,122.295
910.92,167.116,7.31629,179.701,125.19,2.50405,66.1718,0.699795,122.295
910.94,166.424,7.31488,181.672,127.04,2.50496,66.4006,0.699795,122.295
910.96,165.733,7.31983,181.678,128.979,2.50526,66.4013,0.699795,122.335
910.98,167.807,7.32054,184.744,128.985,2.50478,66.4925,0.699795,122.335
911,163.658,7.32054,190.827,131.144,2.50415,66.2647,0.718493,122.335
911.02,166.424,7.31912,190.846,133.669,2.50396,66.0359,0.693349,122.335
911.04,169.19,7.31771,199.291,137.095,2.50413,66.0352,0.693272,122.335
911.06,171.264,7.32054,210.251,137.106,2.5041,66.1721,0.693272,122.335
911.08,180.944,7.32054,223.994,141.288,2.50374,66.1269,0.693272,122.335
911.1,183.71,7.32124,224.036,146.249,2.50428,66.218,0.693272,122.335
911.12,186.476,7.32549,241.101,151.211,2.50464,66.2182,0.693272,120.318
911.14,183.019,7.32124,262.731,151.226,2.50455,66.2639,0.693272,120.312
911.16,179.561,7.32124,289.176,156.354,2.50604,66.4465,0.700535,120.312
911.18,181.636,7.31983,289.257,162.531,2.50843,66.5839,0.568473,120.312
911.2,183.71,7.32054,321.42,162.55,2.51136,66.5844,0.56807,120.312
911.22,186.476,7.32054,355.302,169.611,2.51439,66.63,0.56807,120.312
911.24,179.561,7.32054,388.148,177.863,2.5165,66.5845,0.56807,120.312
911.26,174.03,7.31983,388.248,186.911,2.51853,66.4471,0.56807,120.312
911.28,168.498,7.31912,415.263,186.911,2.52077,66.4471,0.56807,119.949
911.3,162.276,7.31841,435.824,195.547,2.52326,66.2646,0.56807,119.948
911.32,151.904,7.31841,450.683,203.288,2.52499,66.1267,0.578524,119.948
911.34,144.99,7.31983,450.683,208.73,2.52743,66.1267,0.661846,119.948
911.36,138.767,7.31771,460.171,208.746,2.53067,65.9899,0.6621,119.948
911.38,126.321,7.31912,464.422,212.03,2.53409,65.9438,0.6621,119.948
911.4,119.407,7.31912,464.435,210.106,2.53711,65.9437,0.6621,119.948
911.42,111.109,7.31912,463.683,203.758,2.54074,65.9437,0.6621,119.948
911.44,105.578,7.31558,457.896,203.739,2.54425,65.9437,0.6621,120.049
911.46,102.812,7.31558,446.772,194.789,2.54572,66.1262,0.6621,120.049
911.48,96.5893,7.31205,446.738,188.33,2.54583,65.9899,0.655008,120.049
911.5,90.3664,7.30922,428.747,183.497,2.54504,65.9894,0.654986,120.049
911.52,83.452,7.30992,403.297,183.483,2.54333,65.8069,0.61525,120.049
911.54,81.3777,7.30992,369.782,179.165,2.54209,65.487,0.615128,120.049
911.56,76.5377,7.31629,369.68,174.429,2.5408,65.2579,0.615128,120.049
911.58,71.6976,7.30709,329.996,174.415,2.53894,65.2572,0.615128,120.049
911.6,67.549,7.29011,287.124,168.838,2.53621,65.3029,0.615128,121.36
911.62,67.549,7.29011,246.615,162.254,2.53423,65.1661,0.615128,121.364
911.64,60.6347,7.29577,246.492,155.847,2.53141,65.3026,0.618339,121.364
911.66,53.7203,7.29153,214.733,155.828,2.52737,65.303,0.618349,121.364
911.68,51.646,7.28799,197.513,149.846,2.52262,65.668,0.649898,121.364
911.7,50.2632,7.28799,188.725,143.891,2.51775,65.8516,0.649995,121.364
911.72,55.7946,7.29011,188.699,137.846,2.51236,65.8521,0.649995,121.364
911.74,61.3261,7.29224,185.401,137.827,2.50749,66.3996,0.649995,121.364
911.76,67.549,7.28941,184.927,132.053,2.50391,66.7216,0.649995,121.364
911.78,75.8462,7.28941,184.927,127.15,2.50096,66.7673,0.649995,122.151
911.8,81.3777,7.28941,185.39,122.998,2.49884,66.7674,0.669044,122.153
911.82,86.9092,7.28728,185.449,122.985,2.49734,66.7216,0.669103,122.153
911.84,90.3663,7.28799,184.813,119.207,2.49637,66.676,0.646079,122.153
911.86,96.5893,7.28799,184.811,115.507,2.49533,66.6759,0.646008,122.153
911.88,104.886,7.28728,183.307,111.673,2.49516,66.6759,0.646008,122.153
911.9,115.258,7.28941,181.683,111.661,2.49557,66.7215,0.646008,122.153
911.92,123.555,7.28941,179.248,107.973,2.49532,66.8129,0.646008,122.153
911.94,136.692,7.28728,179.24,105.129,2.49475,66.9957,0.646008,122.839
911.96,144.298,7.28728,176.637,105.12,2.49451,66.9962,0.646008,122.841
911.98,151.213,7.29436,174.258,103.231,2.49439,67.0875,0.632702,122.841
912,162.276,7.29436,172.631,102.236,2.49416,67.4527,0.578093,122.841
912.02,165.041,7.29153,172.626,101.513,2.49348,67.8644,0.577926,122.841
912.04,169.881,7.28941,172.51,101.511,2.49284,67.8657,0.577926,122.841
912.06,172.647,7.2887,172.914,100.746,2.49223,68.3676,0.577926,122.841
912.08,167.807,7.2887,172.858,99.8443,2.49172,68.7797,0.577926,122.841
912.1,167.807,7.29719,172.858,98.8071,2.48995,69.0547,0.577926,122.175
912.12,165.733,7.29153,172.221,98.8039,2.48794,69.0555,0.577926,122.173
